"","ticker_name","report_ticker","date","create_ts","contracts_traded","price"
"24009","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:31:05-05:00",50,79
"24010","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:31:11-05:00",151,32
"24011","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:31:24-05:00",200,2
"24012","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:31:53-05:00",1200,77
"24013","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:32:07-05:00",945,78
"24014","KXNCAAFPLAYOFF-25-VAN","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:32:16-05:00",28,1
"24015","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:32:42-05:00",650,84
"24016","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:32:42-05:00",159,84
"24017","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:32:42-05:00",27,85
"24018","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:32:42-05:00",500,85
"24019","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:32:42-05:00",10,31
"24020","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:32:52-05:00",190,32
"24021","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:33:20-05:00",100,86
"24022","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:33:41-05:00",100,78
"24023","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:33:44-05:00",134,32
"24024","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:33:51-05:00",400,78
"24025","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:34:05-05:00",200,77
"24026","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:34:38-05:00",23,78
"24027","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:34:59-05:00",150,86
"24028","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:35:07-05:00",150,86
"24029","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:35:27-05:00",1000,79
"24030","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:35:27-05:00",537,79
"24031","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:36:05-05:00",73,80
"24032","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:36:05-05:00",1135,80
"24033","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:37:07-05:00",338,29
"24034","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:37:08-05:00",14,78
"24035","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:37:45-05:00",120,32
"24036","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:37:45-05:00",4880,32
"24037","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:37:55-05:00",51,86
"24038","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:37:55-05:00",179,86
"24039","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:37:59-05:00",73,86
"24040","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:38:06-05:00",372,32
"24041","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:38:11-05:00",100,81
"24042","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:38:11-05:00",217,81
"24043","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:38:27-05:00",500,2
"24044","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:38:49-05:00",250,32
"24045","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:38:57-05:00",500,80
"24046","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:39:01-05:00",10,82
"24047","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:39:01-05:00",153,82
"24048","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:39:01-05:00",10,82
"24049","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:39:01-05:00",27,82
"24050","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:39:10-05:00",30,32
"24051","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:39:15-05:00",735,32
"24052","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:39:22-05:00",75,89
"24053","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:39:22-05:00",359,82
"24054","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:39:24-05:00",100,89
"24055","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:39:58-05:00",47,80
"24056","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:40:07-05:00",50,32
"24057","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:40:19-05:00",1000,2
"24058","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:41:06-05:00",300,31
"24059","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:41:24-05:00",459,2
"24060","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:41:30-05:00",25,30
"24061","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:41:52-05:00",550,87
"24062","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:41:53-05:00",200,31
"24063","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:41:55-05:00",100,87
"24064","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:42:15-05:00",224,86
"24065","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:42:15-05:00",6,86
"24066","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:42:46-05:00",1021,99
"24067","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:43:00-05:00",149,32
"24068","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:43:10-05:00",450,2
"24069","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:43:32-05:00",1467,29
"24070","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:43:32-05:00",666,29
"24071","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:43:36-05:00",276,86
"24072","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:43:48-05:00",238,82
"24073","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:43:52-05:00",11,86
"24074","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:44:04-05:00",100,86
"24075","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:44:15-05:00",49,81
"24076","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:44:50-05:00",226,85
"24077","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:44:51-05:00",15,31
"24078","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:45:48-05:00",24,81
"24079","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:45:57-05:00",5,85
"24080","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:46:12-05:00",467,2
"24081","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:46:18-05:00",210,85
"24082","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:46:18-05:00",129,85
"24083","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:46:25-05:00",200,30
"24084","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:46:33-05:00",100,30
"24085","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:46:44-05:00",200,82
"24086","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:46:46-05:00",10,86
"24087","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:46:58-05:00",49,99
"24088","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:47:03-05:00",200,86
"24089","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:47:14-05:00",200,30
"24090","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:47:22-05:00",395,85
"24091","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:47:28-05:00",31,85
"24092","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:47:42-05:00",250,82
"24093","KXNCAAFPLAYOFF-25-UNT","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:48:26-05:00",17,1
"24094","KXNCAAFPLAYOFF-25-UNT","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:48:26-05:00",162,1
"24095","KXNCAAFPLAYOFF-25-BYU","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:48:45-05:00",102,1
"24096","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:48:48-05:00",200,82
"24097","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:49:42-05:00",33,99
"24098","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:49:44-05:00",25,87
"24099","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:50:03-05:00",1008,2
"24100","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:50:12-05:00",3,82
"24101","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:50:12-05:00",123,82
"24102","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:50:12-05:00",3600,82
"24103","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:50:13-05:00",2,31
"24104","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:50:23-05:00",25,37
"24105","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:50:27-05:00",149,31
"24106","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:50:27-05:00",153,31
"24107","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:50:43-05:00",50,85
"24108","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:50:57-05:00",26,30
"24109","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:51:05-05:00",65,32
"24110","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:51:47-05:00",45,85
"24111","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:51:47-05:00",10,85
"24112","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:51:47-05:00",45,85
"24113","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:51:55-05:00",7,32
"24114","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:52:15-05:00",32,2
"24115","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:52:27-05:00",50,87
"24116","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:53:15-05:00",119,63
"24117","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:53:22-05:00",141,2
"24118","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:53:22-05:00",92,2
"24119","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:54:01-05:00",12,34
"24120","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:54:01-05:00",79,34
"24121","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:54:01-05:00",48,34
"24122","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:54:01-05:00",361,34
"24123","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:54:01-05:00",40,85
"24124","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:54:01-05:00",19,85
"24125","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:54:01-05:00",21,85
"24126","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:54:13-05:00",87,86
"24127","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:54:17-05:00",106,32
"24128","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:54:26-05:00",23,82
"24129","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:54:33-05:00",262,82
"24130","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:54:48-05:00",198,1
"24131","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:55:19-05:00",6,31
"24132","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:55:42-05:00",7,86
"24133","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:55:52-05:00",73,2
"24134","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:56:10-05:00",301,31
"24135","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:56:11-05:00",32,99
"24136","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:56:11-05:00",16,99
"24137","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:57:51-05:00",673,86
"24138","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:57:53-05:00",55,83
"24139","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:57:54-05:00",30,31
"24140","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:57:59-05:00",303,31
"24141","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:57:59-05:00",15,64
"24142","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:58:04-05:00",1,83
"24143","KXNCAAFPLAYOFF-25-BYU","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:58:30-05:00",93,1
"24144","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:58:37-05:00",100,31
"24145","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T17:59:19-05:00",20,85
"24146","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:00:09-05:00",100,31
"24147","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:00:11-05:00",500,84
"24148","KXNCAAFPLAYOFF-25-DUKE","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:00:17-05:00",15,2
"24149","KXNCAAFPLAYOFF-25-ORE","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:00:32-05:00",4,99
"24150","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:00:35-05:00",1000,1
"24151","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:00:35-05:00",4178,2
"24152","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:00:58-05:00",22,83
"24153","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:01:04-05:00",100,31
"24154","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:01:05-05:00",251,31
"24155","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:01:12-05:00",1,87
"24156","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:01:20-05:00",27,83
"24157","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:01:21-05:00",87,86
"24158","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:01:23-05:00",111,83
"24159","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:01:34-05:00",14,86
"24160","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:01:34-05:00",15,85
"24161","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:01:37-05:00",10,86
"24162","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:01:37-05:00",990,86
"24163","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:01:44-05:00",500,84
"24164","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:02:16-05:00",6,87
"24165","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:02:18-05:00",200,84
"24166","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:02:21-05:00",3,87
"24167","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:02:21-05:00",137,87
"24168","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:02:21-05:00",360,87
"24169","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:02:53-05:00",10,86
"24170","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:02:53-05:00",10,86
"24171","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:02:57-05:00",75,85
"24172","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:03:24-05:00",93,2
"24173","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:04:23-05:00",75,31
"24174","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:04:30-05:00",250,2
"24175","KXNCAAFPLAYOFF-25-UVA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:04:49-05:00",100,64
"24176","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:04:51-05:00",4691,2
"24177","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:04:52-05:00",50,84
"24178","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:04:52-05:00",498,84
"24179","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:05:02-05:00",14,30
"24180","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:05:14-05:00",50,84
"24181","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:05:24-05:00",10,86
"24182","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:05:24-05:00",480,86
"24183","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:05:30-05:00",500,86
"24184","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:05:39-05:00",217,83
"24185","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:05:39-05:00",950,84
"24186","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:05:47-05:00",623,2
"24187","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:05:47-05:00",4056,2
"24188","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:06:07-05:00",75,83
"24189","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:06:18-05:00",27,83
"24190","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:06:31-05:00",449,31
"24191","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:06:31-05:00",21,31
"24192","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:06:32-05:00",30,31
"24193","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:06:42-05:00",100,31
"24194","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:06:45-05:00",917,2
"24195","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:06:52-05:00",100,31
"24196","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:07:12-05:00",2000,83
"24197","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:07:33-05:00",49,83
"24198","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:07:33-05:00",40,83
"24199","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:07:33-05:00",20,83
"24200","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:07:39-05:00",1000,86
"24201","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:07:41-05:00",21,31
"24202","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:07:42-05:00",70,31
"24203","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:07:42-05:00",660,31
"24204","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:07:44-05:00",10,82
"24205","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:07:44-05:00",10,82
"24206","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:07:46-05:00",100,31
"24207","KXNCAAFPLAYOFF-25-JMU","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:07:47-05:00",35,34
"24208","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:07:50-05:00",55,31
"24209","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:08:33-05:00",1145,86
"24210","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:08:33-05:00",666,86
"24211","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:08:33-05:00",20,86
"24212","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:09:01-05:00",27,2
"24213","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-12-06","2025-12-06T18:09:01-05:00",2019,3
